trip_date,trip_hour,trips,avg_fare,avg_trip_distance
2023-01-03,0,1322,29.72886535552199,7.2287972768532525
2023-01-03,5,656,26.94271341463416,5.980777439024389
2023-01-03,11,5422,17.657438214680905,2.9883013648100296
2023-01-03,22,2878,22.081841556636512,4.708387769284238
2023-01-04,17,6968,17.98576349024115,3.0677898966705035
2023-01-04,8,4387,17.05291999088215,2.885812628219734
2023-01-06,0,2187,20.452569730224027,4.322277091906729
2023-01-06,5,642,26.453099688473525,12.511199376947038
2023-01-08,23,2091,28.983443328550916,6.76219512195122
2023-01-09,0,1267,28.485011838989717,6.581333859510663
2023-01-11,6,1764,19.04931972789117,3.9061281179138305
2023-01-11,11,5372,16.276450111690284,2.5793894266567348
2023-01-12,15,6858,20.103861184018623,4.996294838145244
2023-01-13,21,5908,18.516352403520695,3.4876201760324945
2023-01-16,16,5899,20.008331920664528,3.9139871164604183
2023-01-16,21,3859,22.057898419279635,4.7876081886499104
2023-01-18,13,5936,18.722825134770925,3.162948113207562
2023-01-20,20,5988,16.475240480961936,2.9171743486974004
2023-01-20,10,4811,17.38089586364581,2.96969652878819
2023-01-24,4,246,26.173292682926835,5.710772357723576
2023-01-24,18,7956,16.03122297637004,2.612971342383103
2023-01-25,1,659,17.75455235204855,3.371138088012141
2023-01-25,9,5277,16.853534205040784,3.8194561303770964
2023-01-26,18,8643,16.83766863357625,2.700717343514987
2023-01-28,6,808,25.386076732673274,5.687512376237619
2023-01-28,7,1234,22.031612641815244,4.680299837925451
2023-01-29,17,5248,20.84465891768296,4.008740472560986
2023-01-29,11,4670,15.752199143468943,2.894119914346895
2023-01-30,2,277,17.755848375451254,3.563104693140795
2023-01-01,1,5752,18.62469575799721,3.251020514603621
2022-10-24,17,1,120.0,0.0
2023-01-02,12,4292,18.691794035414723,3.6002539608574127
2023-01-02,19,3915,21.350250319284843,4.44443167305236
2023-01-03,23,2307,26.66895535327267,6.184399653229318
2023-01-03,10,5332,17.816292198049563,3.1443135783945904
2023-01-03,13,5302,19.542474537910234,3.602470765748788
2008-12-31,23,2,35.0,8.88
2023-01-04,3,242,23.786611570247935,5.3087603305785125
2023-01-04,6,1602,19.1766604244694,3.9918851435705416
2023-01-05,0,1736,25.880869815668213,5.852857142857141
2023-01-05,11,5234,18.04065915170046,3.044789835689728
2023-01-05,15,6694,19.215288317896697,4.8394681804600985
2023-01-06,23,5426,18.10415775893844,3.5633966089200158
2023-01-06,6,1472,22.038756793478253,4.610305706521739
2023-01-06,11,4978,17.446695460024113,3.0470048212133407
2023-01-06,16,6318,18.887902817347314,3.32530389363723
2023-01-07,9,3165,16.049118483412297,3.1038672985781908
2023-01-07,19,6702,17.500195464040573,3.0662891674127253
2023-01-08,1,4307,15.158839099140975,2.7762874390527084
2023-01-09,2,295,19.256372881355936,3.803322033898306
2023-01-09,9,4550,17.919635164835086,3.0931626373626346
2023-01-10,7,3745,17.08656875834444,3.0586275033377803
2023-01-10,8,4855,16.301892893923775,2.666263645726062
2023-01-12,23,4027,19.26191457660785,3.9315718897442147
2023-01-12,20,7002,17.14253641816622,3.2259325906883722
2023-01-14,0,5228,17.39772762050493,3.332664498852336
2023-01-14,16,7249,18.846206373292883,3.2828569457856336
2023-01-14,5,448,28.725111607142843,6.403348214285706
2023-01-14,18,7251,18.071059164253256,2.991812163839478
2023-01-16,4,430,25.02086046511627,5.194255813953495
2023-01-16,11,4592,17.405135017421664,3.27734102787457
2023-01-17,0,1208,25.970049668874186,6.019950331125828
2023-01-17,18,7302,16.34945631333884,2.8057860860038395
2023-01-18,1,579,19.03260794473229,3.955526770293608
2023-01-18,20,6497,16.9353393874096,3.191976296752359
2023-01-19,23,4089,20.067593543653654,4.12111763267302
2023-01-22,0,5755,16.489954821894,2.965523892267596
2023-01-22,7,1139,24.438762071992972,5.416900790166813
2023-01-24,0,1303,27.207060629316935,6.305410590943973
2023-01-24,5,577,24.9184575389948,5.501750433275558
2023-01-24,8,5029,16.10460330085499,3.4454603300855022
2023-01-24,22,5232,17.910219801223263,3.4752293577981543
2023-01-25,21,6508,17.318948985863493,3.2474999999999925
2023-01-26,4,307,26.297328990228014,5.736547231270358
2023-01-26,7,3924,17.963458205912318,3.3066743119265958
2023-01-27,11,5243,17.62908640091551,2.985693305359523
2023-01-28,15,6610,17.568564296520506,2.9146172465960705
2023-01-28,18,6887,16.579535356468746,2.9636866560185746
2023-01-28,9,3264,15.903023897058837,2.996372549019596
2023-01-29,23,1820,25.098373626373657,5.5815164835164754
2023-01-30,3,199,22.33522613065327,4.791859296482412
2023-01-30,16,5386,19.066646862235466,3.3760787226141913
2023-01-30,7,3390,18.730893805309687,4.661572271386425
2023-01-30,20,4561,18.044700723525537,3.5917233062924696
2023-01-30,22,3162,20.139829222011414,4.287201138519924
2023-01-30,13,5113,18.708881283004075,3.4761216506943087
2023-01-01,14,4252,23.67952963311384,4.666796801505171
2023-01-01,16,4253,24.206197977897997,5.2688525746531765
2022-10-25,9,1,19.5,6.48
2023-01-02,17,5075,21.252457142857182,4.111927093596054
2023-01-03,12,5145,17.342602526724935,2.981716229348888
2023-01-03,9,4545,18.343122112211297,3.433144114411445
2023-01-04,5,610,25.052377049180357,5.603229508196726
2023-01-06,4,321,24.826791277258575,17.861962616822428
2023-01-06,9,4526,17.053303137428212,2.9605435262925273
2023-01-06,13,5592,17.688664163090145,3.1428916309012984
2023-01-06,20,5519,17.528892915383164,3.254290632360941
2023-01-06,21,5744,17.563946727019513,3.350821727019498
2023-01-07,1,3900,15.152635897435898,2.853761538461537
2023-01-07,5,497,29.502796780684104,6.4708048289738445
2023-01-07,22,6339,18.224306672976788,3.9077283483199063
2023-01-07,13,6102,16.81195509668962,2.952268108816785
2023-01-08,19,4252,21.02570319849488,4.331563969896515
2023-01-09,21,4024,18.865114314115264,3.887934890656061
2023-01-09,19,5478,17.262829499817443,3.3910478276743383
2023-01-11,17,7697,17.96139794725217,3.1567441860465038
2023-01-14,13,6516,18.271302946592996,3.117266728054025
2023-01-15,12,5657,17.070917447410316,3.1415644334452932
2023-01-16,9,3281,17.7869094788174,3.3690704053642166
2023-01-17,2,256,19.85351562500001,4.104882812500003
2023-01-17,6,1906,20.782733473242377,4.375325288562435
2023-01-17,7,4044,18.599132047477784,6.6099159248269
2023-01-18,2,324,17.473549382716033,3.349320987654321
2023-01-18,16,6610,18.77614372163389,3.293878971255667
2023-01-18,6,1814,20.666990077177523,4.281025358324141
2023-01-18,18,8033,16.10154985684054,2.690821610855207
2023-01-19,13,6176,18.476387629533647,3.0582885362694183
2023-01-19,16,7168,19.17204241071428,3.084619140625008
2023-01-19,17,7936,18.153651713709635,2.8109664818548454
2023-01-20,6,1517,21.030889914304552,4.525154911008569
2023-01-20,19,7202,16.830502638156087,2.972023049153029
2023-01-20,12,5886,17.574009514101235,2.9863132857628174
2023-01-21,13,6385,15.961483163664749,2.6810274079874645
2023-01-21,6,766,25.331840731070432,5.661501305483024
2023-01-23,0,1089,28.967759412304876,6.703094582185502
2023-01-24,12,5503,18.095907686716288,2.951560966745414
2023-01-25,7,3856,17.1507546680498,3.075396784232366
2023-01-25,20,6975,15.666229390680972,2.761406451612894
2023-01-26,11,5564,17.160097052480157,2.740699137311292
2023-01-27,7,3284,18.69317904993911,3.598112058465284
2023-01-27,8,4279,16.61937602243511,2.8513110539845736
2023-01-28,3,2151,15.61974895397489,2.8892236169223633
2023-01-28,19,6882,17.354834350479546,2.8325544899738473
2023-01-29,1,4807,15.431597670064523,2.8069440399417536
2023-01-29,6,716,27.737849162011173,6.236159217877088
2023-01-31,16,6127,18.758588216092736,3.0287824383874646
2023-01-31,11,4962,17.640540104796507,2.6323075372833515
2023-01-01,0,5336,18.688558845577187,3.346405547226387
2023-01-03,8,4431,18.605754908598488,3.8565425411870957
2023-01-05,19,6320,17.105409810126577,3.2142199367088433
2023-01-07,14,6248,18.593417093469917,3.4552560819462097
2023-01-07,21,5739,18.27793169541728,3.371611779055579
2023-01-08,4,1025,19.01338536585366,3.8996682926829274
2023-01-09,8,4488,17.57886586452766,3.0304032976827093
2023-01-09,15,5894,18.315317271801813,4.9557210722769005
2023-01-09,18,6334,17.245734133249176,3.2490322071361057
2023-01-10,22,4441,18.026964647601893,3.5487052465660938
2023-01-12,0,1848,22.337754329004348,4.717418831168836
2023-01-12,12,5862,18.22604571818498,3.0513732514500136
2023-01-12,14,6702,19.80230975828111,3.5243046851686
2023-01-13,11,5188,17.705923284502653,3.0517020046260543
2023-01-13,15,6952,19.94146144994251,3.4559565592635173
2023-01-13,22,6600,18.864309090909064,3.5764227272727322
2023-01-15,3,2092,16.40276290630975,3.1787954110898644
2023-01-15,9,2915,16.94069639794166,3.360198970840478
2023-01-16,8,2521,19.17886552955177,3.8093534311781063
2023-01-16,10,3994,17.889549323985992,3.462726589884829
2023-01-17,13,6128,19.443041775456948,3.4378296344647503
2023-01-17,14,6302,19.99954300222155,3.609920660107894
2023-01-17,4,255,29.492235294117645,6.371294117647053
2023-01-17,5,651,24.284976958525323,5.2225499231950785
2023-01-19,5,606,24.838894389438952,5.347046204620459
2023-01-20,9,4621,17.573538195195862,2.9467085046526704
2023-01-20,21,6072,17.431335638998696,3.2106406455862873
2023-01-22,14,6082,19.75178559684313,4.211269319302857
2023-01-22,4,1254,18.79055821371611,3.747392344497613
2023-01-22,5,438,27.048105022831045,6.1841552511415525
2023-01-23,5,617,23.078184764991892,5.170842787682342
2023-01-23,12,5048,16.743761885895353,2.8238054675118898
2023-01-23,13,5531,17.731276441873064,3.2552576387633323
2023-01-24,20,6356,16.41200912523601,3.1081938325991185
2023-01-24,13,5667,16.9619940003529,2.822055761425799
2023-01-24,14,6328,19.03049778761056,3.3342714917825553
2023-01-25,12,5696,16.765553019662935,2.7787658005618
2023-01-25,6,1861,19.145486297689423,3.9395808704997335
2023-01-26,13,6325,18.500422134387392,3.1643999999999957
2023-01-29,4,1296,19.106697530864192,3.8858179012345726
2023-01-29,9,2672,17.72372005988024,3.5083308383233573
2023-01-29,10,3945,17.251219264892292,3.420681875792144
2023-01-30,15,5716,18.76498950314908,3.2883344996501016
2023-01-30,17,6157,18.916514536300138,3.47032483352281
2023-01-31,4,243,25.775432098765435,5.581522633744861
2023-01-31,9,5339,17.05851095710804,3.4094455890616104
2023-01-31,21,6223,17.130197653864702,11.668725695002408
2023-01-31,22,5127,17.992572654573877,3.535424224692782
2023-01-02,13,4816,20.02980689368773,3.934063538205974
2023-01-04,14,6047,19.988548040350658,3.644607243261123
2023-01-04,11,4836,17.339052936310953,2.8976468155500434
2023-01-04,18,8130,16.915086100860947,2.8973382533825403
2023-01-05,14,6449,19.519984493719917,3.584656535897035
2023-01-05,16,6438,19.28355700528118,3.412409133271194
2023-01-05,21,5447,18.071689003120962,3.5772627134202235
2023-01-06,3,347,21.213371757925092,4.491440922190199
2023-01-08,2,3230,15.755448916408659,2.9212910216718257
2023-01-08,22,2595,26.444111753371924,5.841140655105985
2023-01-09,4,267,25.89745318352061,5.5834082397003755
2023-01-09,11,4622,17.895434876676692,3.1506793595845948
2023-01-09,12,4930,18.28348681541592,3.294553752535491
2023-01-10,16,6294,18.466278995869054,3.29376549094376
2023-01-10,9,5173,17.57969650106323,2.92803402281075
2023-01-11,15,6862,17.566240163217806,2.964860099096491
2023-01-11,22,5305,18.350343072573096,3.635336475023551
2023-01-13,20,6016,17.656512632978764,3.2859507978723546
2023-01-14,19,7103,17.197102632690395,3.3557834717725017
2023-01-15,22,4298,20.968322475570044,4.432745463006061
2023-01-15,21,4500,18.3331,3.6382400000000006
2023-01-16,15,5852,19.989222488038322,3.8713089542037005
2023-01-16,7,1605,22.970841121495315,4.947239875389408
2023-01-17,22,4237,19.361144677838144,3.9985909841869236
2023-01-18,10,5312,18.424310993975897,3.055257906626505
2023-01-18,23,3333,19.01156915691566,3.8473357335733636
2023-01-19,4,324,25.963271604938278,5.602962962962963
2023-01-20,15,6762,18.845294291629735,3.172160603371782
2023-01-20,13,6375,18.134771764705853,3.1590431372549084
2023-01-21,16,6785,17.620436256448066,2.9851938098747297
2023-01-21,8,1996,17.716087174348697,3.6238727454909836
2023-01-21,19,7263,17.083458625912144,2.853545366928267
2023-01-21,20,5657,17.107199929291117,3.016501679335336
2023-01-21,22,6403,17.60829298766208,3.193398406996724
2023-01-22,10,3957,17.147765984331592,3.430192064695471
2023-01-23,8,4793,17.114352180262856,4.9288337158356
2023-01-24,2,285,20.312736842105263,3.274877192982457
2023-01-25,5,604,27.695579470198684,17.55183774834437
2023-01-26,6,1883,19.65730217737658,4.070626659585763
2023-01-26,21,7338,16.839557100027275,3.17108476424095
2023-01-27,0,2860,17.405884615384576,3.455611888111895
2023-01-27,20,6140,16.526661237785007,2.8263371335504854
2023-01-28,0,5574,16.275832436311454,2.9846824542518817
2023-01-28,4,1134,18.27305114638451,3.684365079365074
2023-01-29,13,5638,18.124425328130542,3.317820148989009
2023-01-29,14,6126,20.088047665687235,3.7926232451844477
2023-01-29,21,3496,22.2095223112128,4.714058924485119
2023-01-01,15,4326,23.593113730929357,4.619033749422104
2023-01-02,4,371,27.05067385444744,5.754959568733156
2023-01-02,6,799,35.41575719649561,8.009486858573224
2023-01-03,3,288,33.64097222222223,7.588645833333331
2023-01-03,14,5628,20.971943852167673,3.965035536602702
2023-01-04,16,6996,19.1976043453401,3.3759519725557503
2023-01-04,13,5514,18.270718171926003,3.2597134566557857
2023-01-05,1,800,24.08311250000003,5.227962500000005
2023-01-06,22,5947,17.203574911720175,3.723393307550014
2023-01-09,13,4763,18.46220659248376,3.3362355658198575
2023-01-10,20,5943,16.900141342756125,3.196811374726556
2023-01-10,10,5146,17.237802176447673,2.9055616012436842
2023-01-11,3,240,19.33629166666666,4.374624999999998
2023-01-12,2,583,19.752435677530023,4.197650085763296
2023-01-12,5,641,25.314430577223092,5.586255850234015
2023-01-12,7,4214,17.273414807783585,3.1333649738965375
2023-01-13,17,7761,18.852895245457955,3.3625499291328382
2023-01-13,18,7859,16.835775543962338,2.874587097595112
2023-01-14,10,4533,16.26873593646589,3.075078314581951
2023-01-15,13,5719,18.680218569679965,3.4471061374366143
2023-01-15,5,382,28.357251308900512,5.961492146596855
2023-01-15,16,6228,19.595614964675665,3.5398554913294777
2023-01-15,8,1822,18.73725576289792,106.97799121844126
2023-01-16,2,769,15.696931079323814,3.135162548764629
2023-01-16,3,524,18.58068702290078,3.835057251908399
2023-01-17,19,6204,16.694642166344252,3.16154900064474
2023-01-17,20,5433,17.138323210012874,3.303953616786311
2023-01-18,3,230,24.04782608695653,5.34317391304348
2023-01-20,1,1352,20.57687869822483,4.249178994082839
2023-01-20,17,7335,17.29711656441719,2.952141785957742
2023-01-21,15,6567,17.29980813156692,3.0032115121059806
2023-01-22,23,1844,28.17874728850321,6.3708839479392685
2023-01-22,8,1539,20.096400259908997,4.310441845354131
2023-01-22,12,5343,17.413763803106878,4.757632416245557
2023-01-23,7,3593,17.5642666295575,7.836835513498471
2023-01-24,9,5345,17.426834424695993,2.779470533208608
2023-01-24,23,2849,18.38402597402601,3.6788697788697675
2023-01-25,10,5062,17.29974911102328,2.8207842749901118
2023-01-26,17,7757,17.69891452881269,2.9459146577285007
2023-01-27,17,7817,17.759288729691672,3.0689177433798154
2023-01-27,9,4656,17.545442439862516,3.0897079037800705
2023-01-28,1,4512,15.142958776595748,2.7560239361702235
2023-01-28,14,6391,17.601933969644875,3.833791268971979
2023-01-28,22,6360,17.42147169811322,3.0343805031446673
2023-01-29,18,4906,18.208220546269906,3.3819282511210864
2023-01-30,0,1084,25.64339483394835,5.834529520295212
2023-01-30,11,4245,17.145253239104832,2.958958775029455
2023-01-31,12,5358,18.09143523702875,2.7500895856662906
2023-01-31,13,5422,19.838909996311326,3.033980081150871
2022-10-24,20,1,45.0,0.0
2023-01-01,5,1097,23.96804922515952,4.930583409298095
2022-10-24,23,1,55.0,0.0
2022-10-25,11,1,75.0,0.0
2022-10-25,13,1,62.0,0.22
2023-01-02,8,1540,23.575610389610446,5.089227272727273
2023-01-05,23,3578,20.84121855785359,4.418879262157635
2023-01-05,4,314,29.386656050955427,6.532993630573249
2023-01-05,13,5988,18.30167167668673,3.2551937207748884
2023-01-06,15,6499,19.001090937067225,3.285591629481455
2023-01-07,7,1436,22.8107242339833,4.910020891364907
2023-01-07,18,6610,17.198055975794237,37.14143721633888
2023-01-08,10,3905,17.47468629961589,3.4686555697823356
2023-01-08,11,4459,16.081592285265746,2.977862749495399
2023-01-08,17,5360,21.234391791044807,4.164798507462681
2023-01-09,10,4422,18.494038896426986,3.3244776119402992
2023-01-09,23,2023,23.20765694513099,7.731127039050914
2023-01-11,0,1496,21.523034759358282,4.579090909090905
2023-01-10,18,7604,15.80852051551807,2.7094003156233466
2023-01-12,13,6044,19.28884844473864,3.38280112508273
2023-01-12,8,5519,16.912433411849953,16.622824787099105
2023-01-12,9,5333,17.598601162572596,2.809876242265136
2023-01-12,10,5203,17.753511435710255,2.951802806073416
2023-01-12,22,5374,18.52336434685519,3.6769687383699177
2023-01-14,23,6328,18.46544089759795,3.504663400758534
2023-01-14,22,6177,17.422138578598,3.1433754249635735
2023-01-15,7,1215,24.258732510288066,5.2689711934156325
2023-01-15,10,4008,16.85588572854289,3.2947754491018006
2023-01-16,13,5292,18.543922902494348,3.4957539682539758
2023-01-17,15,6812,18.925885202583697,3.297527891955373
2023-01-17,10,5316,19.563792325056482,3.3747234762979783
2023-01-18,5,662,27.063036253776446,18.903912386706956
2023-01-18,19,7196,16.588984157865525,5.692745969983315
2023-01-19,18,8592,16.996288407821172,2.6923184357541903
2023-01-19,10,5548,16.96861571737564,2.539426820475845
2023-01-20,4,403,27.707047146402,5.558362282878409
2023-01-20,11,5215,17.30648130393093,4.142128475551304
2023-01-20,23,6269,17.391748285212984,3.2217163821981214
2023-01-22,18,5470,17.428334552102346,3.1471791590493647
2023-01-22,11,4481,16.033555010042388,10.419268020531124
2023-01-23,6,1809,21.3151962410171,4.458175787728028
2023-01-23,20,4982,17.935602167804078,3.541063829787242
2023-01-23,21,4533,18.349799249944866,3.7064681226560783
2023-01-25,3,261,19.756130268199236,33.02927203065134
2023-01-25,4,249,26.525261044176712,5.6535341365461855
2023-01-25,23,3176,20.305223551637283,4.2081297229219095
2023-01-26,23,4960,19.573977822580662,3.9617943548387125
2023-01-27,23,6383,17.487071909760306,3.260264765784106
2023-01-27,6,1497,22.940146960587857,14.947902471609885
2023-01-27,19,7577,17.115032334697055,2.995776692622413
2023-01-27,13,5941,17.972260562194975,3.1236643662683115
2023-01-28,21,5920,17.50571114864868,3.0872652027027003
2023-01-30,10,4341,17.908468094908987,3.1335890347846123
2023-01-31,0,1065,23.147737089201883,5.135032863849764
2022-12-31,15,1,10.7,1.54
2023-01-01,4,2501,19.660763694522167,3.8379808076769257
2023-01-01,8,1147,26.46847428073235,5.862083696599827
2022-10-25,0,2,7.25,1.65
2023-01-02,0,1280,24.780218750000024,5.618328124999998
2023-01-03,21,3673,20.505240947454457,4.218660495507766
2023-01-04,15,6379,19.083966138893242,3.3855228092177545
2023-01-04,12,5222,17.51454232094988,2.9500689391037924
2023-01-08,3,1971,15.859852866565188,3.0659005580923337
2023-01-09,3,241,22.97311203319501,4.95269709543568
2023-01-09,5,581,22.941204819277118,4.9407745266781395
2023-01-10,13,5781,17.676491956408892,3.037491783428481
2023-01-10,2,261,18.93636015325671,3.8516091954022977
2023-01-10,14,6517,18.82330980512511,3.3178134110787183
2023-01-10,19,6771,16.57881849062172,3.089357554275594
2023-01-11,21,6193,16.700666881963517,3.2443775230098413
2023-01-12,6,1953,19.02539170506911,3.9170097286226317
2023-01-12,18,9506,16.548262150220946,2.619074268882815
2023-01-13,2,825,19.466375757575733,4.017199999999999
2023-01-13,4,424,24.340306603773573,5.230377358490568
2023-01-14,12,6210,16.848589371980626,3.6272286634460684
2023-01-14,3,1979,15.934123294593187,3.0771955533097564
2023-01-14,4,975,18.832410256410267,3.8571487179487134
2023-01-14,20,5898,17.033348592743387,2.920861308918271
2023-01-15,2,3212,16.305426525529267,3.0385990037359942
2023-01-16,12,5038,17.76366415244144,3.321061929337049
2023-01-17,8,5532,17.43847433116416,2.8915365148228447
2023-01-17,11,5543,18.675942630344647,3.041387335377961
2023-01-18,4,273,33.73919413919413,7.538571428571429
2023-01-19,3,355,17.328140845070426,3.536957746478871
2023-01-19,20,6833,16.975302209863965,3.0995477828186675
2023-01-20,5,651,26.326758832565265,34.39506912442397
2023-01-21,11,5155,15.3739340446169,2.692048496605239
2023-01-22,19,4619,19.173992206105194,3.7897185537995197
2023-01-23,18,6559,15.914717182497364,2.8885363622503375
2023-01-23,19,5564,17.332388569374583,3.360345075485259
2023-01-24,19,6901,16.271746123750166,2.9700449210259334
2023-01-25,0,1522,20.650407358738473,4.349152431011825
2023-01-26,1,959,24.60997914494264,5.626819603753907
2023-01-29,5,511,26.342250489236793,5.827397260273968
2023-01-29,2,3910,15.46596163682861,2.845202046035807
2023-01-29,16,5637,20.966164626574468,4.099602625510016
2023-01-29,20,3620,19.508834254143654,3.980569060773491
2023-01-30,21,4128,18.150019379844977,3.681969476744183
2023-01-31,1,479,20.470605427974956,4.50118997912317
2023-01-31,20,6163,16.743128346584495,3.2178955054356537
2023-02-01,0,10,22.02,4.5729999999999995
